Character,Story,Care_k6,Fairness_k6,Loyalty_k6,Authority_k6,Sanctity_k6,Liberty_k6,Overall_k6,Care_k10,Fairness_k10,Loyalty_k10,Authority_k10,Sanctity_k10,Liberty_k10,Overall_k10,Care_k20,Fairness_k20,Loyalty_k20,Authority_k20,Sanctity_k20,Liberty_k20,Overall_k20,Care_k50,Fairness_k50,Loyalty_k50,Authority_k50,Sanctity_k50,Liberty_k50,Overall_k50,Care_k100,Fairness_k100,Loyalty_k100,Authority_k100,Sanctity_k100,Liberty_k100,Overall_k100,Care_k232,Fairness_k232,Loyalty_k232,Authority_k232,Sanctity_k232,Liberty_k232,Overall_k232,Care_Robust_Avg,Care_Stability_Std,Fairness_Robust_Avg,Fairness_Stability_Std,Loyalty_Robust_Avg,Loyalty_Stability_Std,Authority_Robust_Avg,Authority_Stability_Std,Sanctity_Robust_Avg,Sanctity_Stability_Std,Liberty_Robust_Avg,Liberty_Stability_Std,Robust_Avg
Sam Healy,Sam Healy/Orange is the New Black,-0.4452356934449407,-0.48974560387467375,-0.27093699750846145,0.20476600656932797,-0.38132822160393587,-0.37846950999229,-0.293491669975829,-0.4327018073365016,-0.48772396915477273,-0.2572697046092466,0.2117580687982322,-0.3851727114658455,-0.36530293171687445,-0.2860688425808348,-0.42504689035639054,-0.4831864297486418,-0.2645755428010728,0.19435986467648594,-0.38464409596519117,-0.33479972136567565,-0.28298213592674765,-0.41038641706801726,-0.47568900212346926,-0.2584351493116718,0.18253702235253458,-0.3741554409755742,-0.31915667214607524,-0.27588094321204554,-0.4064869715301921,-0.4713414900899114,-0.25253636438504035,0.18074615011874728,-0.3726687031155504,-0.3144817138245449,-0.27279484880441535,-0.39864321360953714,-0.46053140523405284,-0.24409277496897605,0.17868654410908558,-0.3648547719251341,-0.3050885030264029,-0.26575402077583626,-0.41975016555759653,0.017631834687191227,-0.4780363167042536,0.011083629325525339,-0.2579744222640782,0.009322924978964786,0.1921422761040689,0.013800325384438726,-0.3771373241752052,0.007977518213610202,-0.3362165086786439,0.02954906251377109,-0.2794954102126181
Red Reznikov,Red Reznikov/Orange is the New Black,-0.006283267294849522,0.21817599549413808,0.48974201029895714,-0.23748340380498467,-0.17413322774613937,0.7598228262925977,0.17497348887328656,-0.008213392972837411,0.19685721970916695,0.4813003547858259,-0.21158085433760188,-0.1517761933144402,0.7050706522224255,0.16860963101542314,-0.009825722780490497,0.18632983565895292,0.46358492674021434,-0.19405927884795618,-0.15468771099163284,0.6488852879528331,0.15670455628865348,-0.005968292256501724,0.18029898682033046,0.45356510061674354,-0.18488518290002745,-0.15240177298983856,0.6148969555139451,0.1509176324674419,-0.004586282958334991,0.17800498363263093,0.4461609042598678,-0.18076053760806912,-0.151513333044677,0.5990581558012537,0.14772731501377856,-0.003709446227433049,0.17529552675392096,0.4368394568014906,-0.17842715293422678,-0.15007545475299822,0.5849410770280639,0.14414400111146955,-0.006431067415074532,0.0022692213090652756,0.18916042467819005,0.016151536013643067,0.46186545891718317,0.020491967356771973,-0.19786606840547769,0.02285210831026938,-0.1557646154732877,0.00912383486224669,0.6521124924685199,0.06801213925218912,0.15717943746167554
Crazy Eyes,Crazy Eyes/Orange is the New Black,0.26628219535246855,0.22521962608395393,0.2254924275454987,-0.4828269531255607,0.12293063565920855,0.20361984291421908,0.0934529624049647,0.2260465975357246,0.19671691216506293,0.24310325187809295,-0.4223335601807975,0.13944611219918188,0.15280314202924386,0.08929707593775145,0.2232049238206541,0.21250381735207727,0.2586413907631776,-0.3848307113625478,0.13278928595189887,0.10386045080038422,0.09102819288760738,0.209201857626251,0.20798010726334912,0.2484216803160585,-0.358107845441014,0.12987576215238275,0.09627229839002913,0.08894064338450942,0.20584872006230664,0.20559467915358193,0.23988607672148213,-0.3499425571337009,0.12857821616918944,0.08932808472126866,0.08654886994902129,0.20225520667257568,0.2042757602214545,0.23516888312797238,-0.34222172995745276,0.12841841186492378,0.08653268262371155,0.08573820242553087,0.22213991684499676,0.023635292734848882,0.20871515037324662,0.009598908792025485,0.24178561839204704,0.011337972042348146,-0.39004389286684565,0.05402496398094988,0.13033973733279755,0.005492373996468509,0.12206941691314273,0.04674814633569237,0.08916765783156418
Taystee Jefferson,Taystee Jefferson/Orange is the New Black,0.6011762647350957,0.7162757514804355,0.8031723526971302,-0.18815558070969124,0.40192368355013447,0.5981622542076951,0.4887591209934667,0.5856204736048197,0.6947398999504844,0.767540594146593,-0.19478147142370134,0.3937813358394897,0.580186934936549,0.47118129450903906,0.5642196436339126,0.6563754803573141,0.7129951501351984,-0.17917880728870464,0.36607551130992494,0.5088372100541021,0.4382206980336247,0.5367473227533306,0.6312649615383975,0.6716440274357787,-0.16706229982188742,0.34766820824625877,0.48470407375818614,0.41749438231834396,0.5318013018439157,0.6201913989434905,0.6601027287760731,-0.16512425954379242,0.3421471097262481,0.47415399682119697,0.4105453794278553,0.5238038573704838,0.6108033291893983,0.6453600050310319,-0.16288724395791507,0.33670264902799674,0.46236214840354084,0.4026907908440894,0.5572281439902597,0.03152654133052584,0.6549418035765867,0.042577424679901554,0.7101358097036342,0.06346670748836712,-0.17619827712428202,0.013270111755849134,0.3647164162833421,0.02762529122792935,0.5180677696968784,0.05745222757907477,0.4381486110210699
Nicky Nichols,Nicky Nichols/Orange is the New Black,0.0027410100120573862,0.12530890006678233,0.20661515908724024,-0.8180856635011868,-0.21761302249877879,0.8078407540016737,0.017801189527964667,0.025006089988164875,0.13170448420035935,0.18634784083716713,-0.799548004948712,-0.2211158850345946,0.7975903390930326,0.019997477355902887,0.03083694541410299,0.12854460530842846,0.18334882517005302,-0.7507112387461288,-0.22625036990295974,0.7121071472429557,0.012979319081075266,0.023867181060481007,0.12402044781789798,0.18062975508059867,-0.7128582327172649,-0.22679779044896076,0.6695648794284078,0.009737706703526638,0.026063745726268715,0.12253977937651796,0.1733240438305747,-0.704791982189169,-0.21953589391253095,0.6547663258738365,0.008727669784249659,0.027571416932364624,0.11990857915396817,0.1677480636874517,-0.6923331824519895,-0.21563051431011607,0.6401114707496626,0.00789597229355693,0.022681064855573266,0.01006275172777405,0.12533779932065905,0.004239336702256943,0.1830022812821809,0.013422884748168388,-0.7463880507590751,0.052462612902559706,-0.22115724601799014,0.004549558868531705,0.7136634860649281,0.07312859657966109,0.012856555791046017
Pennsatucky Doggett,Pennsatucky Doggett/Orange is the New Black,-0.42969969153861287,-0.4136209185775464,-0.18412459227696973,-0.7081786171961304,-0.5760306243457787,0.37043117085422245,-0.3235372121801359,-0.42336890765534985,-0.4067070566683482,-0.15196857107630182,-0.6531986810422499,-0.5303394710186816,0.32913385433835474,-0.3060748055204294,-0.4216586465305917,-0.412597465010988,-0.1572394386782528,-0.6432284723791238,-0.5211123741876224,0.3151081430746318,-0.30678804228532447,-0.40990463010078243,-0.40410933694422496,-0.1377268115821814,-0.6147265386907538,-0.5081520320925736,0.3014150177974251,-0.29553405526884846,-0.40427311439251556,-0.3993251069403497,-0.1371509900463684,-0.6040463556484341,-0.49806502848440265,0.29696000469604733,-0.2909834318026705,-0.3963126514515037,-0.39262411549006726,-0.13234175121925887,-0.588496551027348,-0.48841295938477014,0.2916259548823433,-0.2844270122817674,-0.4142029402782261,0.012781949460954312,-0.40483066660525413,0.008011790320670524,-0.15009202581322217,0.019226355300766745,-0.63531253599734,0.04309323796157425,-0.5203520815856382,0.031196434369822428,0.3174456909405041,0.02930134115622287,-0.30122409322319604
Lorna Morello,Lorna Morello/Orange is the New Black,0.21019848805570038,0.06540512145095506,0.15230507673154192,-0.3299844013699489,0.09700414861454791,0.0013148498527982887,0.03270721388926578,0.18527101421677797,0.04344781824924915,0.14484451549604505,-0.29171760263531127,0.09474575977253191,-0.012259520110066304,0.02738866416487108,0.170684804564433,0.04082965282767672,0.14974786840355855,-0.2560472389434893,0.07638079181435153,-0.05864979736040489,0.020491013551020943,0.17161946004707104,0.04101974645689383,0.15259875502877732,-0.24449972388742885,0.08006814287975292,-0.0566471105871156,0.02402654498965844,0.1700485175790787,0.03902025982784223,0.14901345420019263,-0.24182564452448624,0.08122593566665139,-0.05760742002877839,0.023312517120083382,0.16435151175739984,0.03697358893347437,0.14449725395808974,-0.2347461184583981,0.07820567150224765,-0.053361546166548667,0.022653393587710804,0.17869563270341016,0.016914121496639564,0.04444936462434856,0.010491652249808456,0.1488344873030342,0.0035160336968374133,-0.26647012163651046,0.03708529767306061,0.08460507504168056,0.008912508613151937,-0.039535090733352596,0.026790474380422064,0.0250965578837684
Flaca Gonzales,Flaca Gonzales/Orange is the New Black,-0.10944869567357843,-0.11365775816963745,0.060390869148080735,-0.7988926516312578,-0.3126433717832868,0.6140219401200688,-0.11003827799826849,-0.07838101877807914,-0.09170489104145135,0.02299702855234459,-0.7822901985509588,-0.2992090358067034,0.6135145511994801,-0.10251226073756135,-0.07700800329995103,-0.07154064014258767,0.04644305347819351,-0.7256262203305864,-0.283479196320088,0.5310903400086806,-0.09668677776772316,-0.0694947971741169,-0.06788209209556219,0.05610983345306273,-0.6894078272042711,-0.27239043147523195,0.4954103024940083,-0.09127583533368516,-0.06830395168067142,-0.06677611237385829,0.05758422606193811,-0.6768189651808835,-0.26862220234423295,0.4783148104446001,-0.090770365845518,-0.06389147818381634,-0.06480542988575552,0.05606980690402628,-0.6567730746612593,-0.260391947985738,0.4594275447386521,-0.08839409651231513,-0.07775465746503554,0.016463236319342715,-0.07939448728480875,0.019451477637915562,0.049932469599607655,0.014010340757593788,-0.7216348229265361,0.05816848749681323,-0.2827893642858802,0.019858669556369946,0.5319632481675817,0.06761761146220567,-0.09661293569917852
Cedric Daniels,Cedric Daniels/The Wire,0.24455801600166285,0.41981931798286864,0.571541333519455,0.32984570251359113,0.19686912643402715,0.31494540143770783,0.34626314964821875,0.24625234448036118,0.421097152343273,0.5614057667263251,0.3226581164970903,0.1925297816508019,0.3159445303929703,0.3433146153484703,0.24277289477240543,0.4249246514255413,0.5523017591797101,0.313957283782271,0.19277610037421097,0.2957940296062039,0.3370877865233905,0.23638573301234814,0.41925878325658794,0.5353278651305304,0.3095352970931706,0.19282050399945536,0.27736035475554255,0.3284480895412725,0.23476454296319904,0.41715240534808073,0.5278340079542264,0.30634154016584764,0.19031138964050298,0.27076754166509404,0.3245285712894918,0.23262641075374904,0.4088139795926793,0.5152042351685346,0.29984986355055426,0.1878878082318442,0.2630427698484048,0.3179041778576277,0.23955999033062092,0.005678685945729259,0.4185110483248385,0.005403183663143452,0.5439358279464637,0.021429519634241067,0.3136979672670875,0.010993777258855827,0.19219911838847378,0.00299293356827577,0.28964243795098726,0.02273559204648105,0.3329243983680786
Jimmy McNulty,Jimmy McNulty/The Wire,-0.2283071693711339,-0.11698627154185687,0.14085174513197338,-0.8298181770942293,-0.4622987598936422,0.7885680147142937,-0.11799843634243257,-0.22490477104516762,-0.11634768777823269,0.13516006019413826,-0.8187271242802486,-0.4658979288670356,0.7799574086196173,-0.11846000719282153,-0.22305010953255971,-0.1234618757402091,0.11052544787664959,-0.7921372879557536,-0.4605394009273464,0.7322370208048061,-0.1260710342457355,-0.21266187966776012,-0.1189462488824796,0.09420106752279869,-0.767716891111134,-0.43566467727014585,0.7133833322708726,-0.12123421618964135,-0.20883936560383448,-0.11636380496303826,0.08931451303802318,-0.7552060107797662,-0.42899910479876663,0.6981718040426231,-0.12032032817745987,-0.20512673069114248,-0.11464953010947555,0.08446453785185636,-0.7343257065179482,-0.4186453040701903,0.6733910150680583,-0.11914861974480696,-0.21714833765193306,0.00952049422363822,-0.117792569835882,0.0031025754998872308,0.10908622860257323,0.02412335175104821,-0.7829885329565133,0.03722129621077459,-0.4453408626378545,0.020072335575150105,0.7309514325867118,0.04564921208780308,-0.12053877364881632
Kima Greggs,Kima Greggs/The Wire,0.32875248553498376,0.5401692471922924,0.6987978351971229,-0.061514009639934475,0.17118591089400612,0.6516139958210505,0.3881675774999202,0.3303571566213063,0.5397169542605211,0.6563082058451063,-0.0850368459737413,0.17010369116167215,0.6447440718210541,0.3760322056226531,0.3144407939632468,0.5305587554985944,0.6349550092284734,-0.07029932590611913,0.15202231730616358,0.5823215800136845,0.357333188350674,0.3054622818567423,0.5181095972448776,0.6098293968038402,-0.0658917752643453,0.15149044875068637,0.5517971125945046,0.3451328436643843,0.3022783032418935,0.5058745994246601,0.5940275509196656,-0.06832487950705797,0.15213445407629317,0.5430850650937659,0.3381791822082034,0.29748266281484037,0.4929411222239545,0.577001874817826,-0.06953120562295134,0.15040249720711843,0.5257745522335482,0.32901191727905604,0.3131289473388355,0.013884866140886838,0.5212283793074833,0.019148232667509632,0.6284866454686724,0.04459987911729772,-0.07009967365235825,0.007975613625519283,0.15788988656598996,0.009904831765944354,0.583222729596268,0.053594677932596944,0.3556428191041485
Lester Freamon,Lester Freamon/The Wire,0.6152927379691231,0.7763035600450215,0.7327087800305104,0.28801620772431613,0.5541950524023969,0.3210504734327115,0.5479278019340134,0.5914230446900165,0.73207109796201,0.7040401888525001,0.28140801845116703,0.5045636341559623,0.30928543903318767,0.5204652371908072,0.5667759702321782,0.707816350472217,0.671921829267368,0.2751286699345742,0.48522175361899755,0.29181743148850975,0.4997803341689741,0.5566440463312532,0.688541590486597,0.646285113358976,0.2601955421311012,0.4846088451845059,0.2863958317907738,0.48711182821386784,0.548650974640768,0.678568914108271,0.6335254893574073,0.2524160287216902,0.4787767347665366,0.28142767475759906,0.47889430272537864,0.5414352221226573,0.6663079130393051,0.6239743786899508,0.24568954261002138,0.46847098628161515,0.2770976882786257,0.47049595517036247,0.5700369993309994,0.028181107246322654,0.7082682376855703,0.04056462676527321,0.6687426299261187,0.04265319845623506,0.26714233492881173,0.01690179967707903,0.4959728344016691,0.0308558324825174,0.29451242313023457,0.017147220052087186,0.5007792432339006
Bunk Moreland,Bunk Moreland/The Wire,0.44223446608099326,0.5665719955205457,0.7686537175229987,-0.024703482957564568,0.262612160759153,0.4943572613945501,0.41828768638677943,0.3850824581626403,0.45500964069198135,0.6056622010991359,-0.03138886304064666,0.16609738217760606,0.4318018379506837,0.3353774428402334,0.3472928935037795,0.4269116725506693,0.5705323934511859,0.002654155514212378,0.13644777598277524,0.3369563638238808,0.3034658758044172,0.33793762927394844,0.41302495654075766,0.5229619192948723,-0.005102645190107974,0.14098505321902696,0.3225442213752867,0.28872518908563066,0.3286869601706184,0.4007880472671014,0.501449855440148,-0.0031472874725969086,0.1352328302495634,0.31149263371847913,0.27908383989555224,0.315433138450916,0.38154281754973934,0.4812474048084971,-0.010492578188853074,0.1324805164390354,0.2979599013083162,0.2663618667279419,0.35944459094048264,0.04691421237326267,0.44064152168679915,0.06647866840649966,0.5750845819361396,0.10523210934288359,-0.01203011688925947,0.013268471380816995,0.16230928647119336,0.0506388130018778,0.36585203659519944,0.07891486878721242,0.31521698345675914
Herc Hauk,Herc Hauk/The Wire,-0.351643754300595,-0.4030243217646632,-0.13654313135129595,-0.45478669679225503,-0.47038440687412786,0.1489935366729604,-0.27789812906832945,-0.3408341687011149,-0.3870379497858671,-0.12259806292625859,-0.4473833223020199,-0.45834862185804526,0.14385239099643388,-0.26872495576281197,-0.34419162694496164,-0.3763184320832251,-0.1111359387245859,-0.43603571215196657,-0.4507859263377585,0.13053910480688014,-0.26465475523926957,-0.34041641136051165,-0.37585107988652244,-0.11512554318122614,-0.4224278321495724,-0.4467544552992479,0.13210025327528396,-0.2614125114336328,-0.3309317974981863,-0.36473431916119375,-0.11344790049435116,-0.4142340073243623,-0.43235951978006526,0.13658252276570773,-0.25318750358207515,-0.32201092918515245,-0.3571685897236265,-0.10886641117718016,-0.406550519475282,-0.4196265427440909,0.12710595343804337,-0.24785283981121473,-0.338338114665087,0.010423855090114627,-0.37735578206751635,0.016265193427552935,-0.11795283130914964,0.010242054945782826,-0.43023634836590974,0.019018082331773184,-0.446376578815556,0.018173239297047533,0.1365289603258849,0.008405784238490472,-0.2622884491495556
Ellis Carver,Ellis Carver/The Wire,0.4589144914920573,0.4572683098278645,0.7400948798031727,-0.01221653597914129,0.2704243394831808,0.2509083942921842,0.36089897981988633,0.4486167288512127,0.45343984631773043,0.6769762795126374,-0.03934676920528787,0.25093912649827366,0.25607769358136756,0.341117150925989,0.4074553993003063,0.40817040099307683,0.6124975419882587,-0.029611240500530683,0.21747710646899404,0.20692564574728378,0.3038191423328982,0.3954848528790261,0.39480618148513025,0.5844580954356723,-0.024695940788654735,0.21332041177859884,0.193359001774285,0.29278876709400964,0.38015530900438493,0.3780512094448474,0.551485359043997,-0.023620047078368296,0.2038937954654579,0.18646543815927066,0.2794051773399316,0.36321088063311174,0.35971117423292026,0.5191579020167081,-0.02399992182830118,0.19452533966474628,0.1760212257313826,0.26477110007509463,0.40897294369334986,0.03788044856537344,0.40857452038359493,0.039731630164965434,0.6141116763000745,0.08202919121062893,-0.025581742563380677,0.00884846438558985,0.22509668655987528,0.029337131119913182,0.21162623321429563,0.033987026761373974,0.3071333862646349
